"dis_id","Disease","Fiscal Year","Sex","Age Group","Population","Incidence","Prevalence","Mortality with Disease","Mortality without Disease"
7,Chronic obstructive pulmonary disease,2008,F,35-39,1194000,3820,10630,40,660
7,Chronic obstructive pulmonary disease,2008,F,40-44,1281570,5290,33540,140,1070
7,Chronic obstructive pulmonary disease,2008,F,45-49,1419530,7540,68610,400,1730
7,Chronic obstructive pulmonary disease,2008,F,50-54,1317640,8570,85350,740,2500
7,Chronic obstructive pulmonary disease,2008,F,55-59,1131630,8890,92110,1150,3160
7,Chronic obstructive pulmonary disease,2008,F,60-64,964980,9140,101830,1750,3770
7,Chronic obstructive pulmonary disease,2008,F,65-69,725880,8050,98720,2530,4220
7,Chronic obstructive pulmonary disease,2008,F,70-74,584260,7410,95260,3700,5280
7,Chronic obstructive pulmonary disease,2008,F,75-79,513290,7310,96930,5350,7610
7,Chronic obstructive pulmonary disease,2008,F,80-84,422030,6320,87470,7120,11510
7,Chronic obstructive pulmonary disease,2008,F,85-89,292680,4840,64910,7900,14700
7,Chronic obstructive pulmonary disease,2008,F,90+,182680,3170,41380,8670,19310
7,Chronic obstructive pulmonary disease,2008,M,35-39,1188880,3980,10260,40,1110
7,Chronic obstructive pulmonary disease,2008,M,40-44,1286820,5250,30500,170,1690
7,Chronic obstructive pulmonary disease,2008,M,45-49,1425120,7450,62280,440,2790
7,Chronic obstructive pulmonary disease,2008,M,50-54,1314610,8870,80370,990,4000
7,Chronic obstructive pulmonary disease,2008,M,55-59,1116140,9540,91200,1590,5020
7,Chronic obstructive pulmonary disease,2008,M,60-64,943690,10150,104450,2690,6050
7,Chronic obstructive pulmonary disease,2008,M,65-69,691860,9160,103830,3870,6290
7,Chronic obstructive pulmonary disease,2008,M,70-74,527650,8390,102390,5350,7160
7,Chronic obstructive pulmonary disease,2008,M,75-79,427430,8030,103450,7660,9150
7,Chronic obstructive pulmonary disease,2008,M,80-84,294390,6040,83840,9010,10380
7,Chronic obstructive pulmonary disease,2008,M,85-89,159230,3620,49790,7760,9220
7,Chronic obstructive pulmonary disease,2008,M,90+,71230,1680,22430,5470,7100
7,Chronic obstructive pulmonary disease,2009,F,35-39,1192970,4030,10970,40,680
7,Chronic obstructive pulmonary disease,2009,F,40-44,1254390,5260,32460,140,1020
7,Chronic obstructive pulmonary disease,2009,F,45-49,1426000,7890,70280,400,1810
7,Chronic obstructive pulmonary disease,2009,F,50-54,1344050,9390,91210,730,2490
7,Chronic obstructive pulmonary disease,2009,F,55-59,1169270,9630,99020,1170,3050
7,Chronic obstructive pulmonary disease,2009,F,60-64,1011170,10260,109930,1930,3840
7,Chronic obstructive pulmonary disease,2009,F,65-69,756740,8880,105820,2680,4120
7,Chronic obstructive pulmonary disease,2009,F,70-74,596540,7700,99070,3690,5020
7,Chronic obstructive pulmonary disease,2009,F,75-79,514970,7460,99430,5250,7380
7,Chronic obstructive pulmonary disease,2009,F,80-84,425240,6810,90130,7040,11230
7,Chronic obstructive pulmonary disease,2009,F,85-89,301610,5150,67940,8050,14520
7,Chronic obstructive pulmonary disease,2009,F,90+,193470,3190,44200,8740,19750
7,Chronic obstructive pulmonary disease,2009,M,35-39,1183080,3920,10680,50,1080
7,Chronic obstructive pulmonary disease,2009,M,40-44,1257880,5000,29960,170,1610
7,Chronic obstructive pulmonary disease,2009,M,45-49,1432410,7650,63720,410,2720
7,Chronic obstructive pulmonary disease,2009,M,50-54,1342450,9590,85990,960,4020
7,Chronic obstructive pulmonary disease,2009,M,55-59,1152750,10480,97760,1730,4940
7,Chronic obstructive pulmonary disease,2009,M,60-64,987550,11070,111760,2780,5890
7,Chronic obstructive pulmonary disease,2009,M,65-69,724110,10070,110280,4030,6390
7,Chronic obstructive pulmonary disease,2009,M,70-74,541080,8820,105640,5190,6900
7,Chronic obstructive pulmonary disease,2009,M,75-79,432290,8150,105020,7530,8870
7,Chronic obstructive pulmonary disease,2009,M,80-84,303050,6270,86330,9020,10290
7,Chronic obstructive pulmonary disease,2009,M,85-89,167130,3760,52550,7950,9290
7,Chronic obstructive pulmonary disease,2009,M,90+,76450,1710,24070,5560,7190
7,Chronic obstructive pulmonary disease,2010,F,35-39,1192170,4070,11320,20,600
7,Chronic obstructive pulmonary disease,2010,F,40-44,1250930,5160,32140,110,980
7,Chronic obstructive pulmonary disease,2010,F,45-49,1409020,7790,69660,380,1670
7,Chronic obstructive pulmonary disease,2010,F,50-54,1373380,9450,97690,790,2510
7,Chronic obstructive pulmonary disease,2010,F,55-59,1207840,9890,106610,1240,3080
7,Chronic obstructive pulmonary disease,2010,F,60-64,1055540,10260,117380,1860,4020
7,Chronic obstructive pulmonary disease,2010,F,65-69,786780,9030,112300,2840,4390
7,Chronic obstructive pulmonary disease,2010,F,70-74,613940,7860,103980,3820,5030
7,Chronic obstructive pulmonary disease,2010,F,75-79,516950,7330,101750,5570,7210
7,Chronic obstructive pulmonary disease,2010,F,80-84,429870,6520,92940,7410,11020
7,Chronic obstructive pulmonary disease,2010,F,85-89,308870,5150,70650,8430,14910
7,Chronic obstructive pulmonary disease,2010,F,90+,207210,3400,48100,9850,21510
7,Chronic obstructive pulmonary disease,2010,M,35-39,1178880,3920,11070,30,1080
7,Chronic obstructive pulmonary disease,2010,M,40-44,1252180,5210,30200,140,1560
7,Chronic obstructive pulmonary disease,2010,M,45-49,1419690,7620,63740,450,2630
7,Chronic obstructive pulmonary disease,2010,M,50-54,1372690,9770,91810,950,3900
7,Chronic obstructive pulmonary disease,2010,M,55-59,1191830,10800,104900,1820,5010
7,Chronic obstructive pulmonary disease,2010,M,60-64,1029820,11300,119160,2860,6330
7,Chronic obstructive pulmonary disease,2010,M,65-69,754510,10210,116150,3970,6540
7,Chronic obstructive pulmonary disease,2010,M,70-74,558340,8770,109630,5290,7180
7,Chronic obstructive pulmonary disease,2010,M,75-79,437440,7850,106300,7390,8700
7,Chronic obstructive pulmonary disease,2010,M,80-84,313280,6330,89270,9240,10340
7,Chronic obstructive pulmonary disease,2010,M,85-89,174950,3790,55190,8350,9810
7,Chronic obstructive pulmonary disease,2010,M,90+,83650,1800,26340,6140,7730
7,Chronic obstructive pulmonary disease,2011,F,35-39,1200910,3720,11230,40,640
7,Chronic obstructive pulmonary disease,2011,F,40-44,1251880,4620,31790,120,910
7,Chronic obstructive pulmonary disease,2011,F,45-49,1383570,6740,67500,350,1620
7,Chronic obstructive pulmonary disease,2011,F,50-54,1395660,8890,102020,760,2450
7,Chronic obstructive pulmonary disease,2011,F,55-59,1247660,9460,114040,1360,3100
7,Chronic obstructive pulmonary disease,2011,F,60-64,1070920,9490,121200,1880,3840
7,Chronic obstructive pulmonary disease,2011,F,65-69,846040,9200,121560,2970,4280
7,Chronic obstructive pulmonary disease,2011,F,70-74,637040,7790,109980,3920,5020
7,Chronic obstructive pulmonary disease,2011,F,75-79,518730,6880,102940,5190,6820
7,Chronic obstructive pulmonary disease,2011,F,80-84,435050,6260,95560,7290,10690
7,Chronic obstructive pulmonary disease,2011,F,85-89,312490,4910,72280,8260,14580
7,Chronic obstructive pulmonary disease,2011,F,90+,220200,3530,51580,10080,21660
7,Chronic obstructive pulmonary disease,2011,M,35-39,1183390,3860,11330,40,1020
7,Chronic obstructive pulmonary disease,2011,M,40-44,1253370,4720,30440,140,1550
7,Chronic obstructive pulmonary disease,2011,M,45-49,1394320,7030,62390,410,2470
7,Chronic obstructive pulmonary disease,2011,M,50-54,1397390,9260,96000,970,3730
7,Chronic obstructive pulmonary disease,2011,M,55-59,1232500,10420,111440,1820,4990
7,Chronic obstructive pulmonary disease,2011,M,60-64,1045190,10750,122810,2840,6190
7,Chronic obstructive pulmonary disease,2011,M,65-69,812100,10130,125290,4350,6550
7,Chronic obstructive pulmonary disease,2011,M,70-74,581820,8770,114850,5480,7080
7,Chronic obstructive pulmonary disease,2011,M,75-79,441860,7630,107090,7210,8520
7,Chronic obstructive pulmonary disease,2011,M,80-84,323300,6230,92220,9210,10110
7,Chronic obstructive pulmonary disease,2011,M,85-89,181390,3850,57110,8370,9500
7,Chronic obstructive pulmonary disease,2011,M,90+,91220,1910,28640,6420,8190
7,Chronic obstructive pulmonary disease,2012,F,35-39,1215740,3620,11170,30,610
7,Chronic obstructive pulmonary disease,2012,F,40-44,1252370,4450,31460,120,920
7,Chronic obstructive pulmonary disease,2012,F,45-49,1346990,6370,64510,330,1610
7,Chronic obstructive pulmonary disease,2012,F,50-54,1416260,8580,104880,790,2450
7,Chronic obstructive pulmonary disease,2012,F,55-59,1287120,9460,120640,1400,3220
7,Chronic obstructive pulmonary disease,2012,F,60-64,1092050,9250,125380,2040,3880
7,Chronic obstructive pulmonary disease,2012,F,65-69,901520,8960,130220,3190,4550
7,Chronic obstructive pulmonary disease,2012,F,70-74,665300,7620,116260,4140,5190
7,Chronic obstructive pulmonary disease,2012,F,75-79,526290,6730,105490,5340,6860
7,Chronic obstructive pulmonary disease,2012,F,80-84,438520,6040,97160,7520,10700
7,Chronic obstructive pulmonary disease,2012,F,85-89,317580,4920,74460,8450,14800
7,Chronic obstructive pulmonary disease,2012,F,90+,233200,3790,55280,11010,22880
7,Chronic obstructive pulmonary disease,2012,M,35-39,1196200,3700,11250,30,1060
7,Chronic obstructive pulmonary disease,2012,M,40-44,1254330,4520,30790,140,1500
7,Chronic obstructive pulmonary disease,2012,M,45-49,1357540,6460,60250,390,2370
7,Chronic obstructive pulmonary disease,2012,M,50-54,1419990,9050,98590,990,3850
7,Chronic obstructive pulmonary disease,2012,M,55-59,1274880,10180,117980,1860,5150
7,Chronic obstructive pulmonary disease,2012,M,60-64,1064950,10700,127220,3090,6140
7,Chronic obstructive pulmonary disease,2012,M,65-69,864880,10500,133220,4550,6940
7,Chronic obstructive pulmonary disease,2012,M,70-74,611440,8650,120420,5760,7230
7,Chronic obstructive pulmonary disease,2012,M,75-79,450470,7480,108830,7230,8400
7,Chronic obstructive pulmonary disease,2012,M,80-84,331870,6060,94190,9400,10620
7,Chronic obstructive pulmonary disease,2012,M,85-89,189610,4020,59820,8670,10080
7,Chronic obstructive pulmonary disease,2012,M,90+,98620,2050,30990,6960,8910
7,Chronic obstructive pulmonary disease,2013,F,35-39,1233880,3440,10990,20,630
7,Chronic obstructive pulmonary disease,2013,F,40-44,1247790,4070,30800,110,880
7,Chronic obstructive pulmonary disease,2013,F,45-49,1312030,5700,60740,330,1440
7,Chronic obstructive pulmonary disease,2013,F,50-54,1432190,8270,106350,740,2350
7,Chronic obstructive pulmonary disease,2013,F,55-59,1318080,9330,126600,1470,3190
7,Chronic obstructive pulmonary disease,2013,F,60-64,1124740,9050,130980,2040,3900
7,Chronic obstructive pulmonary disease,2013,F,65-69,948690,8970,136820,3260,4650
7,Chronic obstructive pulmonary disease,2013,F,70-74,696300,7600,122590,4190,5350
7,Chronic obstructive pulmonary disease,2013,F,75-79,538860,6550,108610,5380,6760
7,Chronic obstructive pulmonary disease,2013,F,80-84,441040,5830,98310,7170,10500
7,Chronic obstructive pulmonary disease,2013,F,85-89,320480,4720,76010,8370,14220
7,Chronic obstructive pulmonary disease,2013,F,90+,245340,3640,58330,10890,23480
7,Chronic obstructive pulmonary disease,2013,M,35-39,1214760,3540,11010,40,1010
7,Chronic obstructive pulmonary disease,2013,M,40-44,1249870,4220,30630,100,1400
7,Chronic obstructive pulmonary disease,2013,M,45-49,1320600,6000,57710,370,2320
7,Chronic obstructive pulmonary disease,2013,M,50-54,1440140,8850,100810,950,3590
7,Chronic obstructive pulmonary disease,2013,M,55-59,1308740,10520,123410,1910,5010
7,Chronic obstructive pulmonary disease,2013,M,60-64,1094010,10930,132680,3030,6250
7,Chronic obstructive pulmonary disease,2013,M,65-69,908000,10740,140330,4550,7160
7,Chronic obstructive pulmonary disease,2013,M,70-74,642770,8770,126090,5730,7520
7,Chronic obstructive pulmonary disease,2013,M,75-79,463610,7230,111170,7200,8390
7,Chronic obstructive pulmonary disease,2013,M,80-84,338890,5890,95470,8870,10300
7,Chronic obstructive pulmonary disease,2013,M,85-89,196880,3950,62050,8680,9950
7,Chronic obstructive pulmonary disease,2013,M,90+,105570,1930,32930,7070,9180
7,Chronic obstructive pulmonary disease,2014,F,35-39,1253230,3360,10590,30,650
7,Chronic obstructive pulmonary disease,2014,F,40-44,1245580,3940,30130,120,930
7,Chronic obstructive pulmonary disease,2014,F,45-49,1282550,5370,57390,280,1400
7,Chronic obstructive pulmonary disease,2014,F,50-54,1437180,8300,106680,760,2300
7,Chronic obstructive pulmonary disease,2014,F,55-59,1342870,9600,131800,1480,3290
7,Chronic obstructive pulmonary disease,2014,F,60-64,1161620,9690,137710,2360,4030
7,Chronic obstructive pulmonary disease,2014,F,65-69,994980,9660,144620,3340,4940
7,Chronic obstructive pulmonary disease,2014,F,70-74,726350,8260,129500,4500,5520
7,Chronic obstructive pulmonary disease,2014,F,75-79,551660,6960,111840,5500,6950
7,Chronic obstructive pulmonary disease,2014,F,80-84,443340,6220,100390,7650,10710
7,Chronic obstructive pulmonary disease,2014,F,85-89,321780,4880,77520,8950,14980
7,Chronic obstructive pulmonary disease,2014,F,90+,249100,3900,61570,12590,25410
7,Chronic obstructive pulmonary disease,2014,M,35-39,1233000,3560,10950,40,1040
7,Chronic obstructive pulmonary disease,2014,M,40-44,1244750,4050,30040,110,1330
7,Chronic obstructive pulmonary disease,2014,M,45-49,1290600,5610,55510,320,2150
7,Chronic obstructive pulmonary disease,2014,M,50-54,1446120,8840,101220,930,3470
7,Chronic obstructive pulmonary disease,2014,M,55-59,1335410,10830,128910,1830,4890
7,Chronic obstructive pulmonary disease,2014,M,60-64,1129400,11410,139530,3090,6140
7,Chronic obstructive pulmonary disease,2014,M,65-69,951180,11220,148060,4880,7460
7,Chronic obstructive pulmonary disease,2014,M,70-74,673720,9590,132970,6190,7830
7,Chronic obstructive pulmonary disease,2014,M,75-79,477440,7590,113950,7320,8590
7,Chronic obstructive pulmonary disease,2014,M,80-84,344930,6310,97290,9510,10640
7,Chronic obstructive pulmonary disease,2014,M,85-89,202170,4070,63930,9210,10780
7,Chronic obstructive pulmonary disease,2014,M,90+,106350,2250,34990,7830,10090
7,Chronic obstructive pulmonary disease,2015,F,35-39,1272870,3340,10220,30,670
7,Chronic obstructive pulmonary disease,2015,F,40-44,1240750,3790,29410,100,940
7,Chronic obstructive pulmonary disease,2015,F,45-49,1276620,5220,55360,290,1340
7,Chronic obstructive pulmonary disease,2015,F,50-54,1418120,7970,104010,770,2430
7,Chronic obstructive pulmonary disease,2015,F,55-59,1371020,9770,137480,1510,3340
7,Chronic obstructive pulmonary disease,2015,F,60-64,1199120,10000,144850,2360,4150
7,Chronic obstructive pulmonary disease,2015,F,65-69,1038390,9990,152060,3500,5160
7,Chronic obstructive pulmonary disease,2015,F,70-74,755490,8200,135220,4560,5670
7,Chronic obstructive pulmonary disease,2015,F,75-79,568560,6610,116030,5550,7030
7,Chronic obstructive pulmonary disease,2015,F,80-84,445810,5740,101220,7320,10320
7,Chronic obstructive pulmonary disease,2015,F,85-89,325410,4590,78710,8400,14200
7,Chronic obstructive pulmonary disease,2015,F,90+,254330,3710,63480,11710,24360
7,Chronic obstructive pulmonary disease,2015,M,35-39,1252620,3320,10450,50,1140
7,Chronic obstructive pulmonary disease,2015,M,40-44,1236160,3820,29710,130,1510
7,Chronic obstructive pulmonary disease,2015,M,45-49,1282410,5540,54010,340,2230
7,Chronic obstructive pulmonary disease,2015,M,50-54,1429800,8450,99440,950,3710
7,Chronic obstructive pulmonary disease,2015,M,55-59,1363980,10830,134380,2020,5120
7,Chronic obstructive pulmonary disease,2015,M,60-64,1167630,11580,146690,3400,6570
7,Chronic obstructive pulmonary disease,2015,M,65-69,991920,11700,155890,4880,7740
7,Chronic obstructive pulmonary disease,2015,M,70-74,702890,9370,138140,6190,7980
7,Chronic obstructive pulmonary disease,2015,M,75-79,493890,7430,117380,7400,8650
7,Chronic obstructive pulmonary disease,2015,M,80-84,350750,5760,97860,9040,10390
7,Chronic obstructive pulmonary disease,2015,M,85-89,210340,3830,65740,9040,10930
7,Chronic obstructive pulmonary disease,2015,M,90+,109630,2130,36790,7920,10220
7,Chronic obstructive pulmonary disease,2016,F,35-39,1257310,3130,9760,40,660
7,Chronic obstructive pulmonary disease,2016,F,40-44,1210320,3530,27640,110,860
7,Chronic obstructive pulmonary disease,2016,F,45-49,1240780,4780,52420,270,1360
7,Chronic obstructive pulmonary disease,2016,F,50-54,1351340,7340,97150,740,2230
7,Chronic obstructive pulmonary disease,2016,F,55-59,1352130,9470,137700,1480,3160
7,Chronic obstructive pulmonary disease,2016,F,60-64,1202490,10220,148750,2280,4040
7,Chronic obstructive pulmonary disease,2016,F,65-69,1025560,9770,151010,3440,5070
7,Chronic obstructive pulmonary disease,2016,F,70-74,792100,8650,141330,4670,5890
7,Chronic obstructive pulmonary disease,2016,F,75-79,574070,7100,118120,5770,7040
7,Chronic obstructive pulmonary disease,2016,F,80-84,435860,5580,99170,7000,9990
7,Chronic obstructive pulmonary disease,2016,F,85-89,321470,4570,78710,8540,14210
7,Chronic obstructive pulmonary disease,2016,F,90+,256280,3720,64520,12470,25830
7,Chronic obstructive pulmonary disease,2016,M,35-39,1234860,3020,9740,40,1260
7,Chronic obstructive pulmonary disease,2016,M,40-44,1199890,3650,28270,130,1450
7,Chronic obstructive pulmonary disease,2016,M,45-49,1244550,5060,51790,340,2100
7,Chronic obstructive pulmonary disease,2016,M,50-54,1361810,7930,93930,880,3480
7,Chronic obstructive pulmonary disease,2016,M,55-59,1345500,10390,134200,1920,4930
7,Chronic obstructive pulmonary disease,2016,M,60-64,1170220,11420,149170,3310,6260
7,Chronic obstructive pulmonary disease,2016,M,65-69,977860,11310,154870,5040,7660
7,Chronic obstructive pulmonary disease,2016,M,70-74,737910,9980,144480,6190,8260
7,Chronic obstructive pulmonary disease,2016,M,75-79,501560,7490,118470,7240,8890
7,Chronic obstructive pulmonary disease,2016,M,80-84,346440,5720,95620,8640,10480
7,Chronic obstructive pulmonary disease,2016,M,85-89,212930,3860,66040,9130,11280
7,Chronic obstructive pulmonary disease,2016,M,90+,113360,2120,37590,8360,11050
8,Ischemic heart disease,2000,F,20-24,1034000,220,590,10,320
8,Ischemic heart disease,2000,F,25-29,1050690,370,1490,10,310
8,Ischemic heart disease,2000,F,30-34,1155470,600,2410,30,450
8,Ischemic heart disease,2000,F,35-39,1362730,1350,5440,40,830
8,Ischemic heart disease,2000,F,40-44,1362380,2590,11110,110,1230
8,Ischemic heart disease,2000,F,45-49,1217760,4290,20270,190,1740
8,Ischemic heart disease,2000,F,50-54,1077730,7140,35760,390,2530
8,Ischemic heart disease,2000,F,55-59,818660,8100,47050,680,2770
8,Ischemic heart disease,2000,F,60-64,664950,9710,59250,1150,3270
8,Ischemic heart disease,2000,F,65-69,603500,11810,78010,2140,4270
8,Ischemic heart disease,2000,F,70-74,562410,14230,99170,3720,6030
8,Ischemic heart disease,2000,F,75-79,493360,15450,113660,6250,8030
8,Ischemic heart disease,2000,F,80-84,343130,12440,95820,7960,9120
8,Ischemic heart disease,2000,F,85-89,213610,8780,68000,8910,9970
8,Ischemic heart disease,2000,F,90+,126610,5220,40570,8700,12580
8,Ischemic heart disease,2000,M,20-24,1064640,270,740,10,840
8,Ischemic heart disease,2000,M,25-29,1060640,410,1820,20,780
8,Ischemic heart disease,2000,M,30-34,1150990,900,3650,30,950
8,Ischemic heart disease,2000,M,35-39,1370080,2430,10030,80,1480
8,Ischemic heart disease,2000,M,40-44,1364710,5180,22480,180,1980
8,Ischemic heart disease,2000,M,45-49,1214820,8290,42120,390,2640
8,Ischemic heart disease,2000,M,50-54,1079250,12320,70870,920,3430
8,Ischemic heart disease,2000,M,55-59,818820,13430,87770,1570,3930
8,Ischemic heart disease,2000,M,60-64,643990,13960,100840,2480,4770
8,Ischemic heart disease,2000,M,65-69,565710,15660,120830,4270,6160
8,Ischemic heart disease,2000,M,70-74,483840,16270,132390,6840,7770
